Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
AF4,49.64661640150288,37.066045719706274,104.77189633403711,104.35216946660182,33.567663843185045,
AF3,52.969262053876655,112.02171064201025,34.57099843391913,56.94584157843848,65.83798025758823,
T7,53.304916684185145,62.9551088734959,87.29119642522049,71.72316372362936,58.2292822922816,
Pz,3.1257452927790315,3.772033678762956,10.273515830607144,3.0964066556697962,9.996960507708524,
T8,20.889186540943967,43.98277284093444,49.47623083694967,97.66114472844565,60.72213456547702,
