Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
T8,49.250523397928816,58.549665793241125,179.81638657076488,153.2194742152905,247.98033620527949,
AF4,207.6057300608794,46.16652394232501,54.901288669985675,21.013909210133058,24.160931552118488,
AF3,218.5657956815511,47.163168275108504,21.43333635471965,19.187857973604366,19.592908762623054,
T7,65.97305561730344,46.618395867762615,82.267898856027,119.03440623639688,190.8393691241532,
Pz,53.332813067555655,54.72194204918474,26.64121326823505,138.58709075083328,211.17361472929778,
